student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,year,semester,admission_date,status,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
180,EE210180,Rohan,Jain,Rohan Jain,Male,19,2006-01-06,rohan.jain315@student.college.edu,919136427355,Ludhiana,Rural,EE,3,2,2025-08-01,Active,Middle,564670,Mr. Reyansh Jain,Secondary,Professional,Mrs. Simran Jain,Secondary,Homemaker,0,3,0,919458347172,"172, Road, Ludhiana",5.84,6.07,5.98,Stable,22,18,132,111,84.09,5.86,44,65.57,Low,2025-07-30,3,Late,0,0,0,6,0,0,Average,No,40,28,12,70.0,75.0,65.0,-10.0,77.19388888888889,17.006856815124852,31.34,100.0,464.28,82.51,71.425,85.82333333333334,73.02833333333334,75.93166666666667,74.445,1.0,62.5,3,0,2,3,0,1.0,0.0,1.0,8.0,7.0,65000,1,3.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.25,25.0,56.0,46.0,82.14285714285714,40,Medium Risk
181,EE230181,Neha,Mehta,Neha Mehta,Female,22,2003-01-07,neha.mehta820@student.college.edu,919236869202,Pune,Semi-Urban,EE,2,2,2025-08-01,Active,Lower-Middle,287156,Mr. Manish Mehta,No Formal Education,Small Business,Mrs. Anjali Mehta,Primary,Homemaker,2,3,0,919673651115,"35, Street, Pune",5.98,6.22,6.12,Stable,18,15,72,61,84.72,5.79,44,77.44,Low,2025-07-27,0,On Time,1,0,1,4,1,0,Average,No,40,31,9,77.5,75.0,80.0,5.0,56.41555555555556,18.60280738328714,22.78,88.67,344.44,58.473333333333336,66.45333333333333,60.76166666666666,52.34166666666666,41.541666666666664,58.92166666666666,8.0,75.0,2,1,3,2,0,1.0,1.0,2.0,17.0,19.0,100000,0,1.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.333333333333333,13.0,72.0,59.0,81.94444444444444,20,Low Risk
182,CS240182,Raj,Ali,Raj Ali,Male,19,2006-01-06,raj.ali989@student.college.edu,919829301712,Nagpur,Semi-Urban,CS,1,2,2025-08-01,Active,Low,70226,Mr. Harshit Ali,Secondary,Retired,Mrs. Meera Ali,Primary,Government Employee,3,7,0,919369176798,"434, Street, Nagpur",5.67,5.54,5.59,Stable,22,16,44,33,75.0,5.67,16,74.67,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No,40,30,10,75.0,85.0,65.0,-20.0,58.444722222222225,15.422754522571253,28.89,84.31,351.45,55.14666666666667,63.28666666666667,65.85000000000001,58.33166666666667,57.39333333333334,50.660000000000004,3.0,100.0,3,2,4,2,0,1.0,1.0,2.0,13.0,10.0,85000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
183,ME230183,Vedant,Mukherjee,Vedant Mukherjee,Male,17,2008-01-06,vedant.mukherjee71@student.college.edu,918979266238,Indore,Semi-Urban,ME,3,1,2025-08-01,Active,Middle,452871,Mr. Vihaan Mukherjee,Higher Secondary,Farmer,Mrs. Aditi Mukherjee,No Formal Education,Salaried Employee,2,6,1,919399571246,"331, Lane, Indore",7.91,8.16,8.06,Stable,22,21,110,107,97.27,7.28,36,76.48,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No,40,34,6,85.0,95.0,75.0,-20.0,61.74722222222223,15.020359061926793,17.27,92.39,366.6,65.28333333333333,46.36166666666666,57.701666666666675,71.47,60.596666666666664,69.07000000000001,2.0,87.5,2,3,3,0,1,1.0,1.0,2.0,13.0,10.0,50000,2,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5,6.0,16.0,10.0,62.5,15,Low Risk
184,CS220184,Aarohi,D'Souza,Aarohi D'Souza,Female,21,2004-01-07,aarohi.d'souza102@student.college.edu,917080937304,Pune,Urban,CS,2,1,2025-08-01,Active,Middle,339955,Mr. Ishaan D'Souza,Graduate,Professional,Mrs. Diya D'Souza,Graduate,Homemaker,1,3,0,919144511946,"24, Road, Pune",5.68,5.73,5.71,Stable,18,14,54,43,79.63,4.94,40,90.54,Low,2025-07-28,1,On Time,1,0,1,3,1,1,Average,No,40,27,13,67.5,60.0,75.0,15.0,40.98638888888889,10.629104827992075,22.38,67.98,244.79,43.848333333333336,39.538333333333334,35.74666666666666,41.475,45.99166666666667,39.318333333333335,19.0,100.0,1,1,5,2,0,0.0,2.0,2.0,13.0,10.0,100000,0,0.0,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6666666666666665,8.0,16.0,9.0,56.25,35,Medium Risk
185,CS220185,Dhruv,Sinha,Dhruv Sinha,Male,18,2007-01-06,dhruv.sinha179@student.college.edu,918698670057,Hyderabad,Rural,CS,3,2,2025-08-01,Active,Low,84645,Mr. Daksh Sinha,No Formal Education,Retired,Mrs. Ananya Sinha,Graduate,Daily Wage Worker,1,3,0,918924421175,"32, Street, Hyderabad",7.31,7.51,7.43,Stable,24,22,144,133,92.36,7.42,42,82.06,Low,2025-08-01,5,Late,0,0,0,6,0,0,Good,No,40,32,8,80.0,80.0,80.0,0.0,51.92166666666667,13.287051806713396,21.44,71.77,305.34000000000003,52.86333333333334,54.4,61.59,47.81166666666667,55.285000000000004,39.580000000000005,6.0,50.0,1,1,3,0,0,1.0,1.0,2.0,8.0,0.0,100000,0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,16.0,13.0,81.25,10,Low Risk
186,ME220186,Ayaan,Tiwari,Ayaan Tiwari,Male,17,2008-01-06,ayaan.tiwari342@student.college.edu,918540181604,Jaipur,Urban,ME,1,2,2025-08-01,Active,Lower-Middle,210178,Mr. Yash Tiwari,Primary,Daily Wage Worker,Mrs. Aditi Tiwari,Higher Secondary,Small Business,0,7,0,917055907400,"325, Street, Jaipur",8.64,8.14,8.34,Improving,24,22,48,45,93.75,8.64,22,94.74,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,61.54388888888889,17.255638296390924,30.45,88.27,369.27,64.83833333333332,61.873333333333335,59.36000000000001,55.56166666666667,55.153333333333336,72.47666666666667,4.0,75.0,0,1,3,2,0,1.0,1.0,2.0,19.0,18.0,85000,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
187,CS210187,Atharv,Bhatia,Atharv Bhatia,Male,19,2006-01-06,atharv.bhatia424@student.college.edu,919379158087,Bangalore,Rural,CS,4,1,2025-08-01,Active,Lower-Middle,202866,Mr. Aadhya Bhatia,Post-Graduate,Retired,Mrs. Aarohi Bhatia,No Formal Education,Daily Wage Worker,2,7,0,918102393253,"6, Lane, Bangalore",8.14,8.07,8.1,Stable,22,20,154,146,94.81,7.5,42,85.47,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No,40,34,6,85.0,85.0,85.0,0.0,80.63277777777779,15.546177961362378,40.49,100.0,470.92,76.69666666666667,80.59333333333333,85.44166666666666,83.43,81.96,75.675,0.0,75.0,2,1,5,0,0,1.0,1.0,2.0,13.0,10.0,65000,1,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Low Risk
188,CE220188,Myra,Saxena,Myra Saxena,Female,23,2002-01-07,myra.saxena949@student.college.edu,917445386187,Indore,Urban,CE,2,1,2025-08-01,Active,Middle,531847,Mr. Ansh Saxena,Post-Graduate,Retired,Mrs. Anvi Saxena,Secondary,Salaried Employee,0,4,0,919900348901,"33, Street, Indore",5.03,4.82,4.9,Stable,20,12,60,37,61.67,4.62,42,87.51,Low,2025-08-01,5,Late,3,0,3,3,3,1,Below Average,Yes,40,23,17,57.49999999999999,55.00000000000001,60.0,4.999999999999993,65.42305555555555,17.1365058647896,28.94,97.57,397.6,71.48166666666667,54.76833333333334,61.544999999999995,72.88666666666667,67.80666666666666,64.05,3.0,50.0,0,0,2,1,1,1.0,1.0,2.0,13.0,15.0,100000,0,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.3333333333333335,9.0,56.0,35.0,62.5,65,High Risk
189,EC240189,Pranav,Kaur,Pranav Kaur,Male,18,2007-01-06,pranav.kaur660@student.college.edu,917206338073,Ghaziabad,Semi-Urban,EC,4,1,2025-08-01,Active,Middle,593889,Mr. Aditya Kaur,No Formal Education,Small Business,Mrs. Priya Kaur,Secondary,Homemaker,1,4,0,917937687329,"374, Lane, Ghaziabad",5.9,5.7,5.78,Stable,22,15,154,105,68.18,5.31,40,93.93,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Average,No,40,27,13,67.5,75.0,60.0,-15.0,57.15138888888888,15.82898230692725,25.7,92.79,336.13,66.87333333333333,57.370000000000005,50.68166666666667,53.04666666666666,55.845,59.09166666666667,4.0,87.5,0,5,2,0,0,0.0,1.0,1.0,15.0,14.0,100000,0,0.0,2,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,20.0,32.0,24.0,75.0,40,Medium Risk
190,CS230190,Harshit,Banerjee,Harshit Banerjee,Male,21,2004-01-07,harshit.banerjee573@student.college.edu,919576134717,Ludhiana,Rural,CS,4,1,2025-08-01,Active,Low,86295,Mr. Rudra Banerjee,Secondary,Daily Wage Worker,Mrs. Navya Banerjee,Secondary,Homemaker,0,6,0,918630961937,"404, Street, Ludhiana",6.79,7.8,7.4,Declining,20,16,140,114,81.43,7.62,36,79.91,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No,40,39,1,97.5,100.0,95.0,-5.0,48.55777777777777,13.327607889771222,14.7,73.87,293.79,43.13,51.89333333333334,47.12166666666667,52.77166666666667,54.905,41.525,9.0,87.5,2,2,2,2,1,1.0,1.0,2.0,13.0,10.0,85000,1,2.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Low Risk
191,CS230191,Prisha,Malhotra,Prisha Malhotra,Female,18,2007-01-06,prisha.malhotra854@student.college.edu,918649582144,Nagpur,Rural,CS,1,2,2025-08-01,Active,Low,53917,Mr. Raj Malhotra,No Formal Education,Professional,Mrs. Aadhya Malhotra,Primary,Salaried Employee,1,6,1,917066534902,"257, Road, Nagpur",8.49,7.3,7.78,Improving,24,22,48,44,91.67,8.49,22,76.22,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No,40,36,4,90.0,95.0,85.0,-10.0,53.3875,16.95095300734277,24.98,88.44,318.62,59.48,50.248333333333335,49.52166666666667,52.75,62.669999999999995,45.655,8.0,75.0,1,2,2,2,0,1.0,1.0,2.0,14.0,14.0,50000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
192,EC240192,Atharv,Chatterjee,Atharv Chatterjee,Male,19,2006-01-06,atharv.chatterjee982@student.college.edu,917937594305,Jaipur,Urban,EC,3,1,2025-08-01,Active,Lower-Middle,236566,Mr. Sai Chatterjee,Secondary,Government Employee,Mrs. Aditi Chatterjee,Primary,Homemaker,1,7,0,919496512227,"54, Road, Jaipur",6.65,6.37,6.48,Stable,20,17,100,87,87.0,5.95,42,74.17,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Average,No,40,35,5,87.5,90.0,85.0,-5.0,55.681666666666665,15.404162980923607,25.61,91.76,332.82,54.498333333333335,59.375,56.42666666666667,64.99166666666666,48.005,50.79333333333333,5.0,87.5,1,2,2,1,2,0.0,2.0,2.0,13.0,10.0,100000,0,2.0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,56.0,37.0,66.07142857142857,10,Low Risk
193,CS210193,Shruti,Pillai,Shruti Pillai,Female,22,2003-01-07,shruti.pillai933@student.college.edu,919209096779,Delhi,Rural,CS,4,1,2025-08-01,Active,Lower-Middle,207904,Mr. Aryan Pillai,Primary,Salaried Employee,Mrs. Tanvi Pillai,Primary,Homemaker,1,4,0,918899644578,"380, Lane, Delhi",7.74,7.8,7.78,Stable,18,15,126,109,86.51,8.09,44,77.01,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No,40,25,15,62.5,60.0,65.0,5.0,36.120555555555555,12.129982203365685,7.02,66.4,218.31,41.56333333333333,31.430000000000003,41.57833333333333,41.525,31.958333333333332,28.668333333333333,22.0,87.5,3,3,2,2,0,1.0,0.0,1.0,6.0,11.0,100000,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
194,EE240194,Pooja,Reddy,Pooja Reddy,Female,22,2003-01-07,pooja.reddy875@student.college.edu,919557331865,Visakhapatnam,Rural,EE,2,2,2025-08-01,Active,Low,140943,Mr. Harshit Reddy,Graduate,Self-Employed,Mrs. Meera Reddy,Secondary,Homemaker,1,7,0,918325094011,"359, Lane, Visakhapatnam",8.55,7.78,8.09,Improving,20,19,80,78,97.5,8.5,44,80.59,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No,40,29,11,72.5,80.0,65.0,-15.0,62.78583333333333,12.68058862423755,39.8,81.95,379.3,66.68666666666667,60.346666666666664,59.685,68.09333333333333,61.06166666666667,60.84166666666666,1.0,62.5,3,3,1,0,1,0.0,1.0,1.0,13.0,10.0,100000,0,2.0,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,5.0,16.0,11.0,68.75,20,Low Risk
195,EC220195,Samar,Verma,Samar Verma,Male,23,2002-01-07,samar.verma273@student.college.edu,918385937842,Indore,Urban,EC,2,1,2025-08-01,Active,High,1695302,Mr. Prakash Verma,Primary,Retired,Mrs. Tara Verma,Higher Secondary,Homemaker,1,4,0,917525644036,"221, Street, Indore",5.15,5.07,5.1,Stable,18,14,54,43,79.63,4.77,44,77.83,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Below Average,No,40,23,17,57.49999999999999,65.0,50.0,-15.0,77.53027777777778,16.02441699159863,42.84,100.0,461.39,81.82333333333334,73.40166666666666,83.28666666666668,82.29666666666667,78.42166666666667,65.95166666666667,0.0,87.5,1,3,3,0,1,0.0,2.0,2.0,13.0,10.0,100000,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,16.0,15.0,93.75,70,High Risk
196,EE230196,Ira,Bose,Ira Bose,Female,21,2004-01-07,ira.bose128@student.college.edu,917343382155,Lucknow,Rural,EE,3,1,2025-08-01,Active,Lower-Middle,280777,Mr. Reyansh Bose,Graduate,Daily Wage Worker,Mrs. Kiara Bose,No Formal Education,Homemaker,1,6,0,918658070610,"418, Street, Lucknow",7.59,7.47,7.52,Stable,18,15,90,79,87.78,7.67,42,94.89,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No,40,32,8,80.0,75.0,85.0,10.0,55.57222222222222,14.936393351448881,25.41,84.01,339.03,59.68000000000001,56.17666666666667,53.56333333333333,53.615,52.94833333333333,57.449999999999996,8.0,87.5,3,4,1,1,1,1.0,0.0,1.0,13.0,10.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
197,EE240197,Raj,Pandey,Raj Pandey,Male,23,2002-01-07,raj.pandey25@student.college.edu,918642875825,Ghaziabad,Rural,EE,4,1,2025-08-01,Active,Low,112148,Mr. Arnav Pandey,Graduate,Farmer,Mrs. Anika Pandey,Secondary,Self-Employed,2,3,0,917487685417,"7, Street, Ghaziabad",7.53,6.4,6.85,Improving,24,20,168,146,86.9,7.32,36,73.15,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Average,No,40,18,22,45.0,55.00000000000001,35.0,-20.000000000000007,55.895833333333336,15.502483556790873,25.92,85.94,344.77,55.93333333333334,48.29333333333333,62.60666666666666,51.85333333333333,57.28333333333334,59.405,5.0,50.0,1,3,0,1,0,1.0,1.0,2.0,13.0,10.0,30000,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
198,CS240198,Mira,Kumar,Mira Kumar,Female,18,2007-01-06,mira.kumar502@student.college.edu,918324380523,Jaipur,Rural,CS,3,1,2025-08-01,Active,Lower-Middle,176796,Mr. Ritvik Kumar,Graduate,Farmer,Mrs. Ishita Kumar,Secondary,Homemaker,2,7,0,917442440204,"424, Road, Jaipur",5.62,5.56,5.58,Stable,20,13,100,69,69.0,5.46,36,74.43,Low,2025-07-28,1,On Time,0,0,0,5,1,1,Average,No,40,31,9,77.5,80.0,75.0,-5.0,48.298611111111114,10.96145979662453,26.23,76.59,290.34,41.406666666666666,43.921666666666674,49.73166666666666,55.550000000000004,52.413333333333334,46.76833333333334,6.0,87.5,3,2,5,0,0,1.0,1.0,2.0,13.0,7.0,85000,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,32.0,21.0,65.625,25,Low Risk
199,EE210199,Navya,Patel,Navya Patel,Female,23,2002-01-07,navya.patel725@student.college.edu,918239545555,Lucknow,Semi-Urban,EE,4,1,2025-08-01,Active,Lower-Middle,211828,Mr. Kunal Patel,Secondary,Salaried Employee,Mrs. Neha Patel,Primary,Farmer,1,5,0,918161785186,"27, Street, Lucknow",4.05,4.84,4.52,Declining,20,14,140,101,72.14,4.08,44,76.26,Low,2025-08-03,7,Late,1,0,1,7,1,0,Below Average,Yes,40,33,7,82.5,80.0,85.0,5.0,31.68416666666667,14.505254885237774,7.41,55.65,204.51,32.983333333333334,21.19,28.741666666666664,31.798333333333332,43.52166666666667,31.87,22.0,62.5,3,1,2,2,0,1.0,1.0,2.0,13.0,10.0,85000,1,0.0,3,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.333333333333333,12.0,32.0,12.0,37.5,35,Medium Risk
200,CS210200,Tara,Malhotra,Tara Malhotra,Female,19,2006-01-06,tara.malhotra205@student.college.edu,919711158954,Ahmedabad,Urban,CS,3,2,2025-08-01,Active,Lower-Middle,283351,Mr. Raj Malhotra,Graduate,Farmer,Mrs. Simran Malhotra,Higher Secondary,Salaried Employee,1,6,0,917799762886,"331, Road, Ahmedabad",5.05,5.64,5.4,Declining,24,19,144,117,81.25,5.17,40,72.63,Low,2025-08-01,5,Late,0,0,0,6,1,1,Below Average,No,40,31,9,77.5,75.0,80.0,5.0,48.05111111111111,17.643973925196555,19.94,88.11,277.02,48.44,47.98499999999999,39.89666666666667,49.86666666666667,42.56166666666667,59.556666666666665,13.0,87.5,3,3,1,3,0,0.0,2.0,2.0,14.0,12.0,85000,1,1.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,16.0,14.0,87.5,25,Low Risk
201,ME240201,Yash,Kapoor,Yash Kapoor,Male,20,2005-01-06,yash.kapoor228@student.college.edu,919580364311,Kolkata,Rural,ME,3,1,2025-08-01,Active,Middle,441639,Mr. Nikhil Kapoor,Graduate,Farmer,Mrs. Meera Kapoor,Higher Secondary,Daily Wage Worker,2,4,0,919000322485,"121, Lane, Kolkata",5.27,5.4,5.35,Stable,24,16,120,80,66.67,4.5,36,73.09,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Below Average,No,40,33,7,82.5,85.0,80.0,-5.0,39.406666666666666,14.318252088056797,15.47,78.95,233.74,29.53833333333333,50.945,41.086666666666666,32.78666666666667,35.736666666666665,46.346666666666664,20.0,75.0,2,2,1,3,0,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
202,EE220202,Sakshi,Agarwal,Sakshi Agarwal,Female,20,2005-01-06,sakshi.agarwal890@student.college.edu,918431443070,Delhi,Rural,EE,3,2,2025-08-01,Active,Low,120081,Mr. Ayaan Agarwal,Secondary,Small Business,Mrs. Ira Agarwal,Secondary,Salaried Employee,4,4,0,917438635690,"199, Lane, Delhi",5.26,5.93,5.66,Declining,24,19,144,119,82.64,5.7,38,70.56,Low,2025-08-03,7,Late,1,0,1,6,2,1,Average,No,40,25,15,62.5,55.00000000000001,70.0,14.999999999999993,62.29666666666666,15.514438252341407,22.08,93.25,366.07,65.64833333333333,60.055,63.61666666666667,70.05666666666666,65.19333333333334,49.21,3.0,100.0,1,2,3,1,2,1.0,1.0,2.0,7.0,9.0,35000,3,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5,7.0,16.0,11.0,68.75,45,Medium Risk
203,EC220203,Arjun,Shah,Arjun Shah,Male,23,2002-01-07,arjun.shah523@student.college.edu,917279317000,Hyderabad,Urban,EC,2,1,2025-08-01,Active,Middle,504352,Mr. Vivaan Shah,Higher Secondary,Professional,Mrs. Shruti Shah,Secondary,Small Business,1,3,0,918391545201,"1, Street, Hyderabad",6.72,6.59,6.64,Stable,20,18,60,56,93.33,5.66,36,88.57,Low,2025-08-16,20,Very Late,1,0,1,3,1,1,Average,No,40,37,3,92.5,90.0,95.0,5.0,76.77416666666666,17.198914645988566,41.34,100.0,460.19,78.51833333333333,76.33833333333332,75.82333333333334,72.675,70.80333333333333,86.48666666666668,0.0,87.5,2,2,3,1,1,1.0,1.0,2.0,12.0,13.0,100000,0,3.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
204,CE240204,Harshit,Das,Harshit Das,Male,18,2007-01-06,harshit.das895@student.college.edu,917608388664,Kanpur,Semi-Urban,CE,2,2,2025-08-01,Active,Lower-Middle,185120,Mr. Nikhil Das,Post-Graduate,Salaried Employee,Mrs. Ananya Das,Secondary,Self-Employed,2,5,0,919192345089,"150, Road, Kanpur",7.55,7.43,7.48,Stable,20,16,80,65,81.25,6.99,44,87.82,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Good,No,40,21,19,52.5,65.0,40.0,-25.0,39.193333333333335,13.622422272541275,11.33,62.07,237.74,37.68333333333333,40.26166666666666,42.921666666666674,35.778333333333336,44.153333333333336,34.36166666666667,17.0,62.5,0,3,2,0,0,1.0,1.0,2.0,13.0,10.0,50000,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
205,EC220205,Sara,Hussain,Sara Hussain,Female,23,2002-01-07,sara.hussain463@student.college.edu,919701503059,Indore,Rural,EC,2,2,2025-08-01,Active,Lower-Middle,262446,Mr. Varun Hussain,Primary,Professional,Mrs. Riya Hussain,Secondary,Daily Wage Worker,2,3,0,918906433707,"65, Lane, Indore",6.84,6.92,6.89,Stable,20,17,80,68,85.0,7.2,40,79.07,Low,2025-07-27,0,On Time,0,0,0,4,1,0,Average,No,40,26,14,65.0,75.0,55.00000000000001,-19.999999999999993,75.01055555555556,15.951032200267424,45.95,100.0,444.37,67.7,79.74833333333333,73.875,76.01,75.13000000000001,77.6,0.0,87.5,2,1,3,2,1,1.0,1.0,2.0,13.0,10.0,65000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
206,EC220206,Aryan,Mehta,Aryan Mehta,Male,17,2008-01-06,aryan.mehta980@student.college.edu,917739503386,Ahmedabad,Rural,EC,3,1,2025-08-01,Active,Low,137597,Mr. Reyansh Mehta,Primary,Self-Employed,Mrs. Zara Mehta,No Formal Education,Self-Employed,2,6,0,919712484059,"375, Lane, Ahmedabad",6.02,5.35,5.62,Improving,18,14,90,72,80.0,5.14,40,68.67,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Average,No,40,29,11,72.5,75.0,70.0,-5.0,44.64361111111111,16.264115127267633,6.19,79.54,266.28,35.65833333333333,43.57833333333334,51.22,42.346666666666664,47.43833333333333,47.62,16.0,50.0,1,0,4,0,0,1.0,1.0,2.0,13.0,10.0,50000,2,2.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
207,CS240207,Riya,Rao,Riya Rao,Female,23,2002-01-07,riya.rao453@student.college.edu,918660168324,Kolkata,Rural,CS,4,1,2025-08-01,Active,Low,85316,Mr. Aditya Rao,Secondary,Retired,Mrs. Aanya Rao,Higher Secondary,Government Employee,4,5,0,918215861256,"406, Road, Kolkata",6.82,6.76,6.78,Stable,18,15,126,108,85.71,5.85,40,65.86,Low,2025-08-01,5,Late,0,0,0,7,2,0,Average,No,40,29,11,72.5,80.0,65.0,-15.0,63.03222222222222,18.673607825119102,27.64,100.0,360.58,68.91166666666668,60.27333333333333,55.48,68.03500000000001,63.315,62.178333333333335,3.0,87.5,2,1,3,2,1,1.0,1.0,2.0,13.0,10.0,70000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
208,EC210208,Samar,Tiwari,Samar Tiwari,Male,18,2007-01-06,samar.tiwari754@student.college.edu,918440262095,Ghaziabad,Semi-Urban,EC,4,1,2025-08-01,Active,Upper-Middle,971143,Mr. Vedant Tiwari,No Formal Education,Government Employee,Mrs. Ananya Tiwari,No Formal Education,Daily Wage Worker,0,5,0,917877252523,"101, Road, Ghaziabad",6.7,6.71,6.71,Stable,22,19,154,135,87.66,6.85,40,81.86,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No,40,25,15,62.5,65.0,60.0,-5.0,41.482499999999995,16.047316709388785,11.36,75.74,256.89,42.51166666666666,30.105,40.08,49.88999999999999,38.71666666666667,47.59166666666667,16.0,75.0,2,2,1,1,2,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
