student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
802,Lower-Middle,154153,Mr. Abhinav Gupta,Higher Secondary,Small Business,Mrs. Ira Gupta,No Formal Education,Homemaker,2,5,0,+917330784000,"321, Street, Kanpur"
803,Low,74466,Mr. Varun Kumar,Graduate,Farmer,Mrs. Saanvi Kumar,No Formal Education,Homemaker,2,3,0,+918304951212,"264, Road, Vadodara"
804,Middle,443347,Mr. Aditya Banerjee,Higher Secondary,Daily Wage Worker,Mrs. Navya Banerjee,No Formal Education,Homemaker,1,5,0,+919374807131,"406, Street, Patna"
805,Low,72288,Mr. Vihaan Nair,Graduate,Small Business,Mrs. Mira Nair,Secondary,Salaried Employee,1,7,1,+919076076018,"362, Road, Coimbatore"
806,Middle,550611,Mr. Naksh Nair,No Formal Education,Retired,Mrs. Nisha Nair,Higher Secondary,Homemaker,3,4,0,+918184746526,"111, Street, Bangalore"
807,Middle,566313,Mr. Rohan Saxena,Post-Graduate,Salaried Employee,Mrs. Anvi Saxena,Secondary,Homemaker,0,6,0,+918614155010,"292, Street, Vadodara"
808,Middle,449395,Mr. Karthik Iyer,Primary,Daily Wage Worker,Mrs. Siya Iyer,Secondary,Homemaker,3,4,0,+917286445075,"427, Lane, Jaipur"
809,Middle,319635,Mr. Naksh Kaur,Post-Graduate,Daily Wage Worker,Mrs. Aanya Kaur,Graduate,Salaried Employee,2,6,1,+919847562657,"39, Lane, Bangalore"
810,Middle,409873,Mr. Aditya Joshi,Graduate,Professional,Mrs. Neha Joshi,Primary,Homemaker,1,7,0,+919874704219,"482, Lane, Ludhiana"
811,Low,59002,Mr. Vivaan Bose,Primary,Farmer,Mrs. Sneha Bose,Post-Graduate,Farmer,2,5,0,+918834751923,"255, Lane, Bhopal"
812,Low,130886,Mr. Sai Sinha,No Formal Education,Retired,Mrs. Siya Sinha,Post-Graduate,Salaried Employee,0,7,1,+919679435383,"29, Street, Hyderabad"
813,Lower-Middle,231886,Mr. Arjun Ghosh,Primary,Government Employee,Mrs. Kiara Ghosh,No Formal Education,Homemaker,0,4,0,+919105539874,"83, Street, Delhi"
814,Middle,573879,Mr. Aadhya Desai,Graduate,Salaried Employee,Mrs. Neha Desai,Secondary,Salaried Employee,1,5,0,+919565325773,"396, Street, Ludhiana"
815,Middle,364912,Mr. Ishaan Kaur,Higher Secondary,Daily Wage Worker,Mrs. Meera Kaur,Primary,Daily Wage Worker,2,7,0,+919357590664,"142, Street, Visakhapatnam"
816,Middle,418337,Mr. Samar Ghosh,Secondary,Farmer,Mrs. Simran Ghosh,Primary,Homemaker,1,6,0,+918460215028,"214, Lane, Coimbatore"
817,Lower-Middle,284461,Mr. Amit Iyer,Primary,Self-Employed,Mrs. Mira Iyer,No Formal Education,Government Employee,2,6,0,+917648679194,"21, Road, Hyderabad"
818,Middle,405543,Mr. Yash Chatterjee,Graduate,Retired,Mrs. Navya Chatterjee,Higher Secondary,Self-Employed,1,4,0,+917266823015,"166, Lane, Ghaziabad"
819,Middle,492893,Mr. Aditya Tiwari,Graduate,Farmer,Mrs. Zara Tiwari,No Formal Education,Salaried Employee,3,7,1,+918768093798,"444, Road, Chennai"
820,Low,110481,Mr. Ayaan Gupta,Graduate,Farmer,Mrs. Sara Gupta,Primary,Farmer,1,5,0,+917623611533,"173, Lane, Coimbatore"
821,Lower-Middle,222399,Mr. Yash Desai,Primary,Farmer,Mrs. Anvi Desai,No Formal Education,Homemaker,2,4,0,+919870520731,"150, Road, Patna"
822,Lower-Middle,239003,Mr. Ishaan Fernandes,Secondary,Self-Employed,Mrs. Priya Fernandes,Secondary,Farmer,1,4,0,+918258631508,"385, Lane, Ludhiana"
823,Upper-Middle,899413,Mr. Harshit Das,Higher Secondary,Retired,Mrs. Prisha Das,Primary,Government Employee,2,6,0,+919230148641,"244, Lane, Pune"
824,Low,109984,Mr. Sai Ahmed,Higher Secondary,Professional,Mrs. Shanaya Ahmed,Higher Secondary,Salaried Employee,3,4,0,+917700192904,"177, Road, Bangalore"
825,Low,67981,Mr. Amit Gupta,No Formal Education,Farmer,Mrs. Divya Gupta,Post-Graduate,Homemaker,2,3,0,+917585406354,"399, Road, Visakhapatnam"
826,Low,118267,Mr. Varun Malhotra,Post-Graduate,Farmer,Mrs. Aditi Malhotra,Primary,Homemaker,1,6,0,+918077425385,"307, Road, Ludhiana"
827,Low,124444,Mr. Vivaan Shah,Secondary,Farmer,Mrs. Siya Shah,No Formal Education,Homemaker,1,7,0,+917913331799,"353, Lane, Ghaziabad"
828,Lower-Middle,185138,Mr. Abhinav Ahmed,Secondary,Small Business,Mrs. Meera Ahmed,Primary,Homemaker,3,6,0,+917991683479,"264, Road, Chennai"
829,Middle,365711,Mr. Raj Fernandes,Primary,Retired,Mrs. Avni Fernandes,No Formal Education,Homemaker,3,3,0,+917985785180,"101, Street, Indore"
830,Low,122333,Mr. Varun Mehta,Primary,Self-Employed,Mrs. Shanaya Mehta,Graduate,Professional,2,6,0,+919111842887,"96, Lane, Kanpur"
831,Middle,309411,Mr. Kabir Singh,Post-Graduate,Professional,Mrs. Ritika Singh,Primary,Daily Wage Worker,2,3,0,+918294271349,"400, Street, Lucknow"
832,Middle,466293,Mr. Kunal Saxena,Secondary,Daily Wage Worker,Mrs. Prisha Saxena,Primary,Homemaker,1,5,0,+917265614684,"178, Lane, Kolkata"
833,Middle,564923,Mr. Sai Rao,Post-Graduate,Daily Wage Worker,Mrs. Divya Rao,No Formal Education,Homemaker,2,5,0,+917992939140,"159, Street, Indore"
834,Middle,346262,Mr. Arnav Sinha,Primary,Self-Employed,Mrs. Riya Sinha,Primary,Homemaker,2,3,0,+918278868085,"434, Lane, Ahmedabad"
835,Lower-Middle,253049,Mr. Vedant Khanna,Secondary,Government Employee,Mrs. Tanvi Khanna,No Formal Education,Small Business,1,3,0,+918564809479,"343, Lane, Ahmedabad"
836,Lower-Middle,182752,Mr. Shivansh Ali,No Formal Education,Professional,Mrs. Divya Ali,No Formal Education,Retired,3,6,1,+918179032853,"319, Lane, Delhi"
837,Middle,424281,Mr. Aditya Bose,No Formal Education,Government Employee,Mrs. Riya Bose,Primary,Homemaker,0,5,0,+918007051552,"15, Street, Visakhapatnam"
838,Low,57560,Mr. Rudra Sinha,Higher Secondary,Farmer,Mrs. Kriti Sinha,Graduate,Daily Wage Worker,2,7,0,+917789258528,"339, Lane, Patna"
839,Upper-Middle,930996,Mr. Manish Tiwari,Primary,Retired,Mrs. Neha Tiwari,Graduate,Homemaker,0,7,0,+917526170644,"493, Road, Jaipur"
840,Middle,450008,Mr. Aditya Mishra,Graduate,Daily Wage Worker,Mrs. Navya Mishra,Higher Secondary,Homemaker,1,5,0,+917264047281,"188, Street, Kolkata"
841,Upper-Middle,894811,Mr. Ishaan Mishra,Higher Secondary,Government Employee,Mrs. Pari Mishra,Secondary,Daily Wage Worker,4,4,0,+918869179676,"118, Lane, Patna"
842,Low,80480,Mr. Amit Shah,Higher Secondary,Salaried Employee,Mrs. Pooja Shah,Graduate,Small Business,1,6,0,+918916661917,"213, Road, Bangalore"
843,Upper-Middle,933522,Mr. Ishaan Ali,Secondary,Self-Employed,Mrs. Aadhya Ali,Primary,Salaried Employee,0,5,0,+918576926212,"226, Road, Nagpur"
844,Lower-Middle,155915,Mr. Shivansh Khanna,Secondary,Small Business,Mrs. Simran Khanna,Primary,Self-Employed,0,3,0,+917658227717,"198, Road, Ahmedabad"
845,Low,52173,Mr. Shaurya Mohammad,No Formal Education,Professional,Mrs. Anika Mohammad,No Formal Education,Self-Employed,1,7,0,+919606745624,"289, Lane, Patna"
846,Low,63552,Mr. Prakash Chopra,No Formal Education,Farmer,Mrs. Diya Chopra,Secondary,Small Business,3,4,0,+917759654777,"29, Road, Vadodara"
847,Lower-Middle,160925,Mr. Samar Ali,Secondary,Small Business,Mrs. Diya Ali,No Formal Education,Government Employee,2,7,0,+917579833682,"357, Street, Pune"
848,Lower-Middle,220659,Mr. Varun Pandey,Post-Graduate,Government Employee,Mrs. Saanvi Pandey,No Formal Education,Homemaker,2,3,0,+917122318422,"119, Lane, Nagpur"
849,Low,51707,Mr. Samar Bose,Graduate,Daily Wage Worker,Mrs. Priya Bose,No Formal Education,Homemaker,1,7,0,+917808621773,"65, Street, Bangalore"
850,Upper-Middle,997680,Mr. Raj Saxena,Primary,Daily Wage Worker,Mrs. Sneha Saxena,Secondary,Government Employee,0,4,0,+919626586337,"239, Street, Bangalore"
851,Lower-Middle,207536,Mr. Daksh Bose,Higher Secondary,Professional,Mrs. Sneha Bose,Graduate,Salaried Employee,2,3,0,+917312268635,"111, Lane, Bhopal"
852,Lower-Middle,209191,Mr. Atharv Hussain,Higher Secondary,Farmer,Mrs. Aanya Hussain,Post-Graduate,Homemaker,1,3,0,+919948448077,"68, Street, Delhi"
853,Middle,392586,Mr. Shivansh Nair,Secondary,Farmer,Mrs. Ira Nair,No Formal Education,Self-Employed,3,7,0,+919701788282,"420, Street, Ahmedabad"
854,Middle,410388,Mr. Harshit Singh,Higher Secondary,Salaried Employee,Mrs. Anvi Singh,No Formal Education,Retired,3,7,0,+917135206543,"326, Road, Vadodara"
855,Lower-Middle,154217,Mr. Kabir Ali,Secondary,Professional,Mrs. Sneha Ali,Primary,Homemaker,2,6,0,+919575514255,"35, Street, Coimbatore"
856,Upper-Middle,954084,Mr. Sai Kapoor,Graduate,Retired,Mrs. Tara Kapoor,Graduate,Homemaker,2,7,0,+917674576200,"494, Road, Ludhiana"
857,Lower-Middle,235353,Mr. Amit Shah,Primary,Small Business,Mrs. Aanya Shah,No Formal Education,Homemaker,2,3,0,+918458408408,"466, Street, Jaipur"
858,Lower-Middle,156054,Mr. Aditya Hussain,Secondary,Government Employee,Mrs. Kavya Hussain,Primary,Self-Employed,0,6,0,+918245227849,"349, Road, Ghaziabad"
859,Lower-Middle,267881,Mr. Prakash Pandey,Higher Secondary,Government Employee,Mrs. Neha Pandey,Primary,Farmer,0,4,0,+919894531059,"475, Road, Mumbai"
860,Middle,588995,Mr. Shaurya Kaur,Secondary,Small Business,Mrs. Myra Kaur,No Formal Education,Homemaker,1,7,0,+917246900242,"318, Lane, Delhi"
861,Lower-Middle,156343,Mr. Vedant Rodrigues,No Formal Education,Salaried Employee,Mrs. Neha Rodrigues,Primary,Self-Employed,1,4,0,+917671976653,"306, Road, Visakhapatnam"
862,Lower-Middle,185751,Mr. Rahul Desai,Higher Secondary,Daily Wage Worker,Mrs. Riya Desai,Secondary,Homemaker,3,4,0,+917556766052,"21, Road, Nagpur"
863,Upper-Middle,980985,Mr. Ansh Verma,No Formal Education,Farmer,Mrs. Divya Verma,Graduate,Homemaker,3,6,0,+919971354636,"205, Road, Indore"
864,Middle,544725,Mr. Vihaan Rodrigues,Higher Secondary,Retired,Mrs. Anika Rodrigues,No Formal Education,Salaried Employee,1,5,0,+917944484324,"40, Road, Hyderabad"
865,Middle,529086,Mr. Kunal Hussain,Graduate,Salaried Employee,Mrs. Divya Hussain,Primary,Homemaker,2,5,1,+918551834173,"148, Lane, Kolkata"
866,Low,106919,Mr. Manish Kaur,Graduate,Farmer,Mrs. Ishita Kaur,No Formal Education,Small Business,2,5,1,+918303532677,"249, Road, Vadodara"
867,Low,93486,Mr. Advait Bhatia,No Formal Education,Daily Wage Worker,Mrs. Tanvi Bhatia,Secondary,Self-Employed,3,3,0,+917847225537,"133, Road, Ludhiana"
868,Middle,319934,Mr. Shivansh Fernandes,Primary,Retired,Mrs. Mira Fernandes,Primary,Homemaker,1,4,0,+919519528822,"464, Street, Coimbatore"
869,Lower-Middle,219177,Mr. Aditya Fernandes,Graduate,Professional,Mrs. Riya Fernandes,Higher Secondary,Self-Employed,2,5,0,+919817924083,"297, Road, Vadodara"
870,Middle,316781,Mr. Advait Gupta,Secondary,Retired,Mrs. Kiara Gupta,Secondary,Self-Employed,1,3,0,+918435078657,"195, Road, Indore"
871,Lower-Middle,247894,Mr. Krishna Rao,Graduate,Farmer,Mrs. Meera Rao,No Formal Education,Homemaker,1,4,0,+917010355173,"329, Road, Vadodara"
872,Lower-Middle,171888,Mr. Aditya Patel,No Formal Education,Professional,Mrs. Neha Patel,Secondary,Self-Employed,1,3,0,+918127983479,"470, Street, Vadodara"
873,Lower-Middle,262854,Mr. Siddharth Choudhury,Secondary,Self-Employed,Mrs. Aarohi Choudhury,Primary,Homemaker,1,7,0,+919790427240,"172, Street, Patna"
874,High,1990052,Mr. Aadhya Mehta,Secondary,Self-Employed,Mrs. Ananya Mehta,Higher Secondary,Daily Wage Worker,1,5,0,+917876451001,"434, Street, Chennai"
875,Low,86429,Mr. Vivaan Iyer,Higher Secondary,Professional,Mrs. Shruti Iyer,No Formal Education,Professional,1,4,0,+917341315782,"4, Lane, Delhi"
876,Middle,324944,Mr. Atharv Shah,No Formal Education,Salaried Employee,Mrs. Anjali Shah,No Formal Education,Salaried Employee,1,4,0,+918666761926,"255, Street, Kolkata"
877,Middle,328327,Mr. Krishna Sharma,No Formal Education,Professional,Mrs. Aanya Sharma,Secondary,Homemaker,1,7,0,+918494713437,"448, Road, Bangalore"
878,Low,57981,Mr. Vihaan Rao,Higher Secondary,Farmer,Mrs. Diya Rao,Primary,Salaried Employee,0,4,0,+917659761714,"493, Street, Kanpur"
879,Middle,301645,Mr. Abhinav Sinha,Secondary,Farmer,Mrs. Kiara Sinha,Secondary,Small Business,1,3,0,+918667132330,"286, Lane, Visakhapatnam"
880,High,2817793,Mr. Manish Agarwal,Secondary,Self-Employed,Mrs. Mira Agarwal,Secondary,Salaried Employee,1,4,0,+919508958166,"446, Street, Ahmedabad"
881,Middle,510229,Mr. Manish Iyer,Primary,Retired,Mrs. Nisha Iyer,Secondary,Small Business,4,4,0,+918070557597,"203, Lane, Visakhapatnam"
882,Middle,477718,Mr. Ishaan Jain,No Formal Education,Farmer,Mrs. Ritika Jain,Secondary,Self-Employed,3,6,0,+917312157747,"1, Road, Indore"
883,Middle,437651,Mr. Nikhil Chatterjee,Graduate,Daily Wage Worker,Mrs. Ananya Chatterjee,Primary,Homemaker,1,4,0,+918259943401,"115, Lane, Kanpur"
884,Lower-Middle,202093,Mr. Varun Kumar,Secondary,Farmer,Mrs. Kiara Kumar,Secondary,Homemaker,1,6,1,+919652321035,"109, Street, Vadodara"
885,Lower-Middle,228889,Mr. Ishaan Sinha,Higher Secondary,Small Business,Mrs. Aarohi Sinha,Post-Graduate,Small Business,2,3,0,+918993224047,"457, Street, Kanpur"
886,Lower-Middle,153772,Mr. Yash Iyer,No Formal Education,Salaried Employee,Mrs. Ishita Iyer,Primary,Homemaker,2,3,0,+918346727073,"193, Road, Kolkata"
887,Lower-Middle,263013,Mr. Arnav Iyer,No Formal Education,Retired,Mrs. Saanvi Iyer,Primary,Government Employee,1,5,0,+918092876704,"388, Road, Coimbatore"
888,Middle,400034,Mr. Kabir Shah,No Formal Education,Small Business,Mrs. Swati Shah,Primary,Homemaker,2,4,0,+917927598299,"121, Road, Coimbatore"
889,Lower-Middle,286270,Mr. Amit Khanna,Graduate,Small Business,Mrs. Prisha Khanna,No Formal Education,Homemaker,2,5,1,+917859859330,"362, Street, Coimbatore"
890,Middle,319908,Mr. Ankit Kumar,Higher Secondary,Salaried Employee,Mrs. Mira Kumar,No Formal Education,Self-Employed,2,7,1,+919379343154,"178, Road, Kolkata"
891,Lower-Middle,236613,Mr. Samar Choudhury,No Formal Education,Salaried Employee,Mrs. Shanaya Choudhury,No Formal Education,Government Employee,1,5,0,+918367591234,"412, Lane, Hyderabad"
892,Middle,314459,Mr. Abhinav Fernandes,Secondary,Government Employee,Mrs. Shruti Fernandes,Primary,Homemaker,2,3,0,+919087753502,"384, Lane, Kanpur"
893,Lower-Middle,161518,Mr. Vivaan Pillai,Primary,Farmer,Mrs. Sakshi Pillai,Primary,Homemaker,3,7,0,+917011377741,"116, Street, Ahmedabad"
894,Lower-Middle,297340,Mr. Samar Das,Higher Secondary,Daily Wage Worker,Mrs. Kriti Das,Primary,Homemaker,2,7,0,+919305693683,"378, Road, Kolkata"
895,Middle,443405,Mr. Vivaan Desai,Higher Secondary,Self-Employed,Mrs. Meera Desai,Graduate,Self-Employed,2,3,0,+919829593793,"380, Lane, Indore"
896,Upper-Middle,663523,Mr. Ayaan Sharma,Graduate,Small Business,Mrs. Anvi Sharma,No Formal Education,Professional,0,4,0,+919022085905,"90, Road, Ahmedabad"
897,Low,84197,Mr. Manish Pillai,Higher Secondary,Government Employee,Mrs. Aditi Pillai,Secondary,Self-Employed,2,5,0,+917412402020,"197, Road, Vadodara"
898,Lower-Middle,169406,Mr. Aditya Malhotra,Higher Secondary,Self-Employed,Mrs. Myra Malhotra,Primary,Salaried Employee,1,5,0,+919534863230,"134, Lane, Delhi"
899,Low,74057,Mr. Aarav Arora,Primary,Small Business,Mrs. Simran Arora,Graduate,Homemaker,3,4,0,+917073734937,"209, Street, Jaipur"
900,Low,120540,Mr. Krishna Reddy,Secondary,Salaried Employee,Mrs. Navya Reddy,Primary,Small Business,0,4,0,+917533626872,"478, Road, Ludhiana"
901,Middle,309402,Mr. Ishaan Arora,Secondary,Daily Wage Worker,Mrs. Zara Arora,Post-Graduate,Homemaker,1,3,0,+919510217697,"422, Road, Visakhapatnam"
902,Lower-Middle,253357,Mr. Aditya Desai,Higher Secondary,Professional,Mrs. Divya Desai,Primary,Daily Wage Worker,3,5,0,+918984518038,"441, Street, Ludhiana"
903,Lower-Middle,280374,Mr. Nikhil Das,Post-Graduate,Professional,Mrs. Aarohi Das,Graduate,Homemaker,1,7,0,+918296316245,"308, Road, Ahmedabad"
904,Lower-Middle,191920,Mr. Aditya Banerjee,Primary,Government Employee,Mrs. Simran Banerjee,Graduate,Small Business,1,6,0,+918932991304,"90, Lane, Bhopal"
905,Middle,395167,Mr. Daksh Verma,No Formal Education,Professional,Mrs. Tanvi Verma,Higher Secondary,Salaried Employee,3,7,0,+918063274714,"257, Street, Ahmedabad"
906,Low,92397,Mr. Abhinav Bhatia,Graduate,Small Business,Mrs. Zara Bhatia,No Formal Education,Salaried Employee,1,5,0,+918789007702,"433, Street, Delhi"
907,Middle,522444,Mr. Nikhil Sethi,Secondary,Self-Employed,Mrs. Aditi Sethi,No Formal Education,Farmer,2,5,0,+919368969586,"199, Road, Jaipur"
908,Low,129354,Mr. Aadhya Joshi,Secondary,Retired,Mrs. Kavya Joshi,Higher Secondary,Salaried Employee,4,7,0,+917301922199,"254, Road, Visakhapatnam"
909,Low,72698,Mr. Aadhya Patel,Higher Secondary,Professional,Mrs. Anika Patel,Secondary,Homemaker,2,4,0,+919207747230,"489, Road, Pune"
910,Low,76059,Mr. Prakash Das,Higher Secondary,Small Business,Mrs. Sneha Das,Secondary,Professional,1,5,0,+917641953873,"83, Road, Ludhiana"
911,Middle,499689,Mr. Vihaan Bose,Secondary,Professional,Mrs. Simran Bose,Primary,Self-Employed,1,6,0,+917304147880,"162, Lane, Ludhiana"
912,Lower-Middle,151229,Mr. Arjun Verma,Primary,Farmer,Mrs. Tanvi Verma,Secondary,Daily Wage Worker,2,7,0,+918774049243,"443, Road, Coimbatore"
913,Middle,387416,Mr. Dhruv Khan,Higher Secondary,Farmer,Mrs. Kiara Khan,Graduate,Homemaker,1,3,0,+917000349786,"384, Road, Coimbatore"
914,Low,143346,Mr. Manish Gupta,Secondary,Small Business,Mrs. Avni Gupta,No Formal Education,Homemaker,2,4,0,+919382670107,"290, Road, Nagpur"
915,Upper-Middle,979488,Mr. Amit Sharma,Secondary,Self-Employed,Mrs. Ritika Sharma,No Formal Education,Homemaker,2,6,1,+918432082605,"258, Street, Nagpur"
916,Middle,500920,Mr. Kunal Banerjee,No Formal Education,Retired,Mrs. Kavya Banerjee,Secondary,Homemaker,2,7,0,+917937926931,"263, Lane, Vadodara"
917,Low,131106,Mr. Varun Verma,No Formal Education,Self-Employed,Mrs. Prisha Verma,Secondary,Homemaker,1,5,0,+918551596630,"324, Lane, Ludhiana"
918,Low,124860,Mr. Amit Sinha,Primary,Retired,Mrs. Saanvi Sinha,Secondary,Homemaker,1,7,0,+917381387259,"29, Street, Indore"
919,Low,80010,Mr. Amit Iyer,Secondary,Retired,Mrs. Neha Iyer,Secondary,Salaried Employee,1,3,1,+918356728627,"441, Lane, Ahmedabad"
920,Low,101007,Mr. Prakash Choudhury,Secondary,Salaried Employee,Mrs. Simran Choudhury,Primary,Farmer,1,3,0,+919504020420,"138, Road, Kanpur"
921,Lower-Middle,209120,Mr. Reyansh Khanna,No Formal Education,Retired,Mrs. Nisha Khanna,No Formal Education,Homemaker,2,6,1,+917388490330,"233, Lane, Pune"
922,Middle,505331,Mr. Arnav Pandey,Post-Graduate,Salaried Employee,Mrs. Aditi Pandey,Primary,Homemaker,0,7,0,+918760947877,"250, Street, Pune"
923,Middle,400531,Mr. Krishna Arora,Secondary,Farmer,Mrs. Nisha Arora,Graduate,Homemaker,1,3,1,+918617521654,"292, Street, Ahmedabad"
924,Lower-Middle,252833,Mr. Reyansh Mukherjee,Primary,Farmer,Mrs. Anika Mukherjee,Graduate,Homemaker,3,5,0,+919491231733,"102, Street, Vadodara"
925,Lower-Middle,166957,Mr. Ansh Ghosh,Higher Secondary,Salaried Employee,Mrs. Myra Ghosh,Higher Secondary,Homemaker,1,5,0,+917525449800,"363, Street, Lucknow"
926,Lower-Middle,226482,Mr. Shivansh Iyer,Graduate,Government Employee,Mrs. Siya Iyer,Secondary,Farmer,1,7,0,+919250199734,"156, Lane, Hyderabad"
927,Low,149538,Mr. Ishaan Fernandes,Primary,Farmer,Mrs. Myra Fernandes,Higher Secondary,Homemaker,3,7,0,+917398474217,"451, Road, Indore"
928,Lower-Middle,210327,Mr. Krishna Saxena,Post-Graduate,Self-Employed,Mrs. Kavya Saxena,Secondary,Small Business,0,7,0,+918620462107,"384, Lane, Delhi"
929,Low,88184,Mr. Arjun Khan,Graduate,Small Business,Mrs. Tara Khan,Graduate,Government Employee,1,3,0,+919653073757,"414, Lane, Kanpur"
930,Middle,536392,Mr. Amit Malhotra,Secondary,Government Employee,Mrs. Mira Malhotra,Secondary,Small Business,1,5,0,+919352269632,"106, Street, Kanpur"
931,Low,97494,Mr. Varun Joshi,Primary,Daily Wage Worker,Mrs. Ishita Joshi,Post-Graduate,Homemaker,3,7,0,+919524232602,"51, Street, Kanpur"
932,Middle,351935,Mr. Shaurya Tiwari,No Formal Education,Retired,Mrs. Diya Tiwari,Higher Secondary,Homemaker,2,5,0,+918408907266,"7, Lane, Delhi"
933,Lower-Middle,195514,Mr. Ishaan Rodrigues,Higher Secondary,Daily Wage Worker,Mrs. Prisha Rodrigues,No Formal Education,Homemaker,3,7,0,+919914209030,"116, Lane, Coimbatore"
934,Middle,563293,Mr. Amit Bhatia,Higher Secondary,Retired,Mrs. Avni Bhatia,No Formal Education,Homemaker,2,3,0,+918631361602,"420, Road, Indore"
935,Low,70513,Mr. Reyansh Rodrigues,Higher Secondary,Retired,Mrs. Prisha Rodrigues,No Formal Education,Professional,0,7,0,+919975339607,"408, Street, Vadodara"
936,Middle,381743,Mr. Aarav Joshi,Primary,Self-Employed,Mrs. Meera Joshi,Secondary,Government Employee,2,7,0,+917506931640,"335, Lane, Patna"
937,Low,73429,Mr. Shivansh Chatterjee,Secondary,Salaried Employee,Mrs. Pooja Chatterjee,Graduate,Homemaker,1,6,0,+919461394799,"86, Road, Hyderabad"
938,Upper-Middle,772356,Mr. Samar Iyer,Graduate,Professional,Mrs. Ananya Iyer,Secondary,Professional,0,5,0,+918389965272,"286, Street, Lucknow"
939,Middle,570878,Mr. Shivansh Joshi,Primary,Government Employee,Mrs. Myra Joshi,No Formal Education,Homemaker,3,6,0,+919280775167,"294, Street, Vadodara"
940,Middle,524685,Mr. Rahul Mohammad,Higher Secondary,Professional,Mrs. Simran Mohammad,Primary,Homemaker,1,3,0,+917714969914,"487, Lane, Vadodara"
941,Middle,469580,Mr. Dhruv Bose,No Formal Education,Farmer,Mrs. Kriti Bose,Primary,Professional,2,6,0,+919171780036,"287, Lane, Indore"
942,Middle,479917,Mr. Varun Desai,Graduate,Farmer,Mrs. Saanvi Desai,Primary,Homemaker,0,6,0,+917866450670,"426, Road, Bhopal"
943,Lower-Middle,248093,Mr. Ankit Hussain,Higher Secondary,Salaried Employee,Mrs. Sara Hussain,Post-Graduate,Small Business,0,3,0,+919445251046,"108, Road, Mumbai"
944,Lower-Middle,246315,Mr. Kabir Chopra,Graduate,Self-Employed,Mrs. Shanaya Chopra,No Formal Education,Homemaker,2,5,0,+919047755774,"339, Street, Coimbatore"
945,Upper-Middle,889539,Mr. Kunal Kumar,Graduate,Retired,Mrs. Zara Kumar,Graduate,Homemaker,2,6,0,+917507564782,"253, Street, Lucknow"
946,Low,118666,Mr. Ritvik Sinha,Secondary,Farmer,Mrs. Siya Sinha,Secondary,Homemaker,3,3,0,+919381975408,"228, Street, Visakhapatnam"
947,Low,81689,Mr. Vivaan Kapoor,Primary,Professional,Mrs. Pari Kapoor,No Formal Education,Salaried Employee,2,6,0,+918771359668,"441, Street, Jaipur"
948,Lower-Middle,239728,Mr. Pranav Malhotra,Higher Secondary,Daily Wage Worker,Mrs. Ritika Malhotra,Primary,Small Business,1,7,0,+917996197242,"451, Lane, Pune"
949,Upper-Middle,734508,Mr. Kian D'Souza,Primary,Farmer,Mrs. Ritika D'Souza,Primary,Homemaker,2,7,0,+918757022282,"467, Road, Hyderabad"
950,Middle,499327,Mr. Karthik Khan,Primary,Professional,Mrs. Navya Khan,Primary,Homemaker,0,3,0,+918006528845,"449, Road, Ludhiana"
951,Lower-Middle,298401,Mr. Prakash Bose,No Formal Education,Daily Wage Worker,Mrs. Pooja Bose,Secondary,Salaried Employee,0,7,1,+917671619749,"275, Lane, Vadodara"
952,Middle,573608,Mr. Krishna Ghosh,Primary,Farmer,Mrs. Ananya Ghosh,Secondary,Homemaker,1,4,0,+917837075542,"236, Lane, Mumbai"
953,Lower-Middle,152972,Mr. Rahul Khan,No Formal Education,Retired,Mrs. Divya Khan,Secondary,Farmer,2,6,0,+918568403060,"498, Lane, Bangalore"
954,Middle,359388,Mr. Naksh Ali,Secondary,Farmer,Mrs. Aditi Ali,No Formal Education,Small Business,3,7,0,+919349462074,"466, Lane, Nagpur"
955,Low,133655,Mr. Ayaan D'Souza,Higher Secondary,Retired,Mrs. Riya D'Souza,No Formal Education,Small Business,2,5,0,+917569814457,"388, Street, Visakhapatnam"
956,Lower-Middle,215395,Mr. Ritvik Shah,Secondary,Professional,Mrs. Sakshi Shah,No Formal Education,Professional,2,7,0,+919550741480,"249, Street, Coimbatore"
957,Low,64886,Mr. Vivaan Sinha,Graduate,Retired,Mrs. Kavya Sinha,Higher Secondary,Homemaker,2,7,0,+918070428932,"391, Lane, Kanpur"
958,Lower-Middle,251996,Mr. Aryan Arora,Secondary,Farmer,Mrs. Divya Arora,Secondary,Salaried Employee,0,4,0,+919493974577,"159, Lane, Mumbai"
959,Low,102403,Mr. Kabir Verma,Primary,Retired,Mrs. Saanvi Verma,Higher Secondary,Homemaker,2,5,0,+919370088301,"54, Lane, Delhi"
960,Lower-Middle,248461,Mr. Aarav Khanna,Secondary,Self-Employed,Mrs. Aanya Khanna,Higher Secondary,Self-Employed,4,3,0,+917960400767,"301, Road, Ghaziabad"
961,Middle,421373,Mr. Naksh Desai,Graduate,Self-Employed,Mrs. Priya Desai,Secondary,Self-Employed,0,7,0,+917737271849,"49, Road, Bhopal"
962,Lower-Middle,207809,Mr. Vivaan Mukherjee,Primary,Daily Wage Worker,Mrs. Saanvi Mukherjee,No Formal Education,Homemaker,1,3,0,+917160938442,"84, Road, Chennai"
